Dept.,Course Code,Course Title,Section,Teacher,Exam Date,Exam Time,Room
BSCSE,BDS 1201,History of the Emergence of Bangladesh,AM,NaSa,"May 18, 2024",09:00 AM - 11:00 AM,603 (0112330138-0112410429)                                                                                                                                                                                                                       604 (0112410444-0112410541)
BSDS,BDS 1201,History of the Emergence of Bangladesh,BA,NaSa,"May 18, 2024",09:00 AM - 11:00 AM,423 (0112320080-0152410010)                                                                                                                                                                                                                       425 (0152410011-0152410068)
BSDS,BDS 1201,History of the Emergence of Bangladesh,BB,MD,"May 18, 2024",09:00 AM - 11:00 AM,428 (0112410379-0152410027)                                                                                                                                                                                                                       429 (0152410028-0152410062)
BSEEE,BDS 1201,History of the Emergence of Bangladesh,P,TaIm,"May 18, 2024",09:00 AM - 11:00 AM,804 (0112230340-0212410003)                                                                                                                                                                                                                       805 (0212410004-0212410052)
BSEEE,BDS 1201,History of the Emergence of Bangladesh,Q,TaIm,"May 18, 2024",09:00 AM - 11:00 AM,806 (0112330179-0212410020)                                                                                                                                                                                                                       903 (0212410021-0212410049)
BSCSE,ECO 213/ECO 4101,Economics,B,AAsh,"May 18, 2024",09:00 AM - 11:00 AM,803 (011181014-011221096)                                                                                                                                                                                                                       805 (011221104-0152320001)
BSCSE,ECO 4101,Economics,A,SCT,"May 18, 2024",09:00 AM - 11:00 AM,328 (011191168-011213189)                                                                                                                                                                                                                       329 (011221024-0112310466)
BSEEE,EEE 311/EEE 3309,Digital Signal Processing,A,HAS,"May 18, 2024",09:00 AM - 11:00 AM,803 (021163019-021201045)                                                                                                                                                                                                                       804 (021201057-0212320027)
BSEEE,ACT 111/ACT 3101,Financial and Managerial Accounting,D,MdAHn,"May 18, 2024",11:30 AM - 01:30 PM,803 (021191014-021221006)                                                                                                                                                                                                                       804 (021221007-0212230076)
BSEEE,MAT 2107/MATH 187,"Complex Variables, Fourier and Laplace Transforms/Fourier & Laplace Transformations & Complex Variable",A,AM,"May 18, 2024",11:30 AM - 01:30 PM,405 (021161098-021222018)                                                                                                                                                                                                                       409 (021222037-0212310041)
BSEEE,MAT 2107/MATH 187,"Complex Variables, Fourier and Laplace Transforms/Fourier & Laplace Transformations & Complex Variable",B,TN,"May 18, 2024",11:30 AM - 01:30 PM,403 (021173038-0212230064)                                                                                                                                                                                                                       404 (0212230082-0212310076)
BSCSE,MATH 1151,Fundamental Calculus,A,MUn,"May 18, 2024",11:30 AM - 01:30 PM,631 (011212006-0112330451)                                                                                                                                                                                                                       630 (0112330644-0112331098)
BSCSE,MATH 1151,Fundamental Calculus,AA,SMYA,"May 18, 2024",11:30 AM - 01:30 PM,603 (0112230016-0112330369)                                                                                                                                                                                                                       604 (0112330403-0112331153)
BSCSE,MATH 1151,Fundamental Calculus,AB,NPn,"May 18, 2024",11:30 AM - 01:30 PM,429 (011213050-0112331163)
BSCSE,MATH 1151,Fundamental Calculus,AC,MdAn,"May 18, 2024",11:30 AM - 01:30 PM,403 (011193026-0112230776)                                                                                                                                                                                                                       404 (0112231066-0112410518)
BSCSE,MATH 1151,Fundamental Calculus,B,MMBK,"May 18, 2024",11:30 AM - 01:30 PM,632 (0112230093-0112330251)                                                                                                                                                                                                                       701 (0112330377-0112410513)
BSDS,MATH 1151,Fundamental Calculus,BA,MUn,"May 18, 2024",11:30 AM - 01:30 PM,601 (011221438-0152330039)                                                                                                                                                                                                                       602 (0152330040-0152330150)
BSDS,MATH 1151,Fundamental Calculus,BB,AkAd,"May 18, 2024",11:30 AM - 01:30 PM,431 (0112230270-0152330058)                                                                                                                                                                                                                       432 (0152330059-0152330154)
BSDS,MATH 1151,Fundamental Calculus,BC,AkAd,"May 18, 2024",11:30 AM - 01:30 PM,603 (0112330908-0152330094)                                                                                                                                                                                                                       604 (0152330099-0152410012)
BSDS,MATH 1151,Fundamental Calculus,BD,MUn,"May 18, 2024",11:30 AM - 01:30 PM,605 (0112230443-0112330663)                                                                                                                                                                                                                       630 (0112330700-0152330143)
BSCSE,MATH 1151,Fundamental Calculus,C,JFK,"May 18, 2024",11:30 AM - 01:30 PM,706 (011222304-0112330362)                                                                                                                                                                                                                       707 (0112330388-0112331103)
BSCSE,MATH 1151,Fundamental Calculus,D,JFK,"May 18, 2024",11:30 AM - 01:30 PM,702 (011191109-0112330336)                                                                                                                                                                                                                       703 (0112330494-0112331160)
BSCSE,MATH 1151,Fundamental Calculus,E,MMBK,"May 18, 2024",11:30 AM - 01:30 PM,211 (011212019-0112310528)                                                                                                                                                                                                                       222 (0112310577-0112331075)
BSCSE,MATH 1151,Fundamental Calculus,F,AkAd,"May 18, 2024",11:30 AM - 01:30 PM,722 (011191086-0112330139)                                                                                                                                                                                                                       723 (0112330145-0112331157)
BSCSE,MATH 1151,Fundamental Calculus,G,MdAn,"May 18, 2024",11:30 AM - 01:30 PM,708 (011222217-0112330398)                                                                                                                                                                                                                       711 (0112330400-0112331106)
BSCSE,MATH 1151,Fundamental Calculus,H,JFK,"May 18, 2024",11:30 AM - 01:30 PM,401 (0112230508-0112330383)                                                                                                                                                                                                                       402 (0112330390-0112331130)
BSCSE,MATH 1151,Fundamental Calculus,I,MdAn,"May 18, 2024",11:30 AM - 01:30 PM,325 (011213198-0112330607)                                                                                                                                                                                                                       328 (0112330626-0152410011)
BSCSE,MATH 1151,Fundamental Calculus,J,MdAIm,"May 18, 2024",11:30 AM - 01:30 PM,805 (011221445-0112330148)                                                                                                                                                                                                                       806 (0112330167-0112330968)
BSCSE,MATH 1151,Fundamental Calculus,K,MJU,"May 18, 2024",11:30 AM - 01:30 PM,329 (0112230218-0112330412)                                                                                                                                                                                                                       330 (0112330429-0112331173)
BSCSE,MATH 1151,Fundamental Calculus,L,JFK,"May 18, 2024",11:30 AM - 01:30 PM,805 (011191001-0112330108)                                                                                                                                                                                                                       806 (0112330130-0112331148)
BSCSE,MATH 1151,Fundamental Calculus,M,MdAsn,"May 18, 2024",11:30 AM - 01:30 PM,407 (011221258-0112330274)                                                                                                                                                                                                                       408 (0112330295-0112410253)
BSCSE,MATH 1151,Fundamental Calculus,N,MtrRn,"May 18, 2024",11:30 AM - 01:30 PM,323 (011221190-0112330260)                                                                                                                                                                                                                       324 (0112330272-0112331126)
BSCSE,MATH 1151,Fundamental Calculus,O,MdAIm,"May 18, 2024",11:30 AM - 01:30 PM,903 (011221597-0112330408)                                                                                                                                                                                                                       322 (0112330476-0112331158)
BSCSE,MATH 1151,Fundamental Calculus,P,SamAr,"May 18, 2024",11:30 AM - 01:30 PM,223 (011202157-0112330281)                                                                                                                                                                                                                       224 (0112330348-0112331151)
BSCSE,MATH 1151,Fundamental Calculus,Q,MdAIm,"May 18, 2024",11:30 AM - 01:30 PM,401 (011221488-0112330252)                                                                                                                                                                                                                       402 (0112330304-0112331097)
BSCSE,MATH 1151,Fundamental Calculus,R,SMYA,"May 18, 2024",11:30 AM - 01:30 PM,803 (011212145-0112330486)                                                                                                                                                                                                                       804 (0112330489-0112331107)
BSCSE,MATH 1151,Fundamental Calculus,S,SiMu,"May 18, 2024",11:30 AM - 01:30 PM,903 (011213117-0112330353)                                                                                                                                                                                                                       322 (0112330496-0112410295)
BSCSE,MATH 1151,Fundamental Calculus,T,MdAIm,"May 18, 2024",11:30 AM - 01:30 PM,409 (0112230065-0112330686)                                                                                                                                                                                                                       410 (0112330690-0112331085)
BSCSE,MATH 1151,Fundamental Calculus,U,MtrRn,"May 18, 2024",11:30 AM - 01:30 PM,405 (011221093-0112330510)                                                                                                                                                                                                                       406 (0112330512-0112331171)
BSCSE,MATH 1151,Fundamental Calculus,V,MdAsn,"May 18, 2024",11:30 AM - 01:30 PM,225 (011212020-0112330147)                                                                                                                                                                                                                       228 (0112330178-0112331128)
BSCSE,MATH 1151,Fundamental Calculus,W,LRS,"May 18, 2024",11:30 AM - 01:30 PM,425 (0112230061-0112330500)                                                                                                                                                                                                                       428 (0112330554-0112331125)
BSCSE,MATH 1151,Fundamental Calculus,X,MJU,"May 18, 2024",11:30 AM - 01:30 PM,209 (011222357-0112330687)                                                                                                                                                                                                                       210 (0112330741-0112331138)
BSCSE,MATH 1151,Fundamental Calculus,Y,MtrRn,"May 18, 2024",11:30 AM - 01:30 PM,411 (011213099-0112330768)                                                                                                                                                                                                                       423 (0112330770-0152330156)
BSCSE,MATH 1151,Fundamental Calculus,Z,MtrRn,"May 18, 2024",11:30 AM - 01:30 PM,601 (0112230960-0112330763)                                                                                                                                                                                                                       602 (0112330766-0112410471)
BSCSE,CSE 123/EEE 2123,Electronics,A,TY,"May 18, 2024",02:00 PM - 04:00 PM,601 (011162003-011213187)                                                                                                                                                                                                                       602 (011213195-0112230796)
BSCSE,CSE 315/CSE 3715,Data Communication,A,MHAK,"May 18, 2024",02:00 PM - 04:00 PM,804 (011171282-0112230560)
BSCSE,CSE 4181/CSE 481,Mobile Application Development,A,MdARa,"May 18, 2024",02:00 PM - 04:00 PM,805 (011123071-011212032)
BSCSE,CSE 4531,Computer Security,A,ShAn,"May 18, 2024",02:00 PM - 04:00 PM,324 (011191068-011201209)                                                                                                                                                                                                                       325 (011201217-011222212)
BSCSE,CSE 4531,Computer Security,B,MMAS,"May 18, 2024",02:00 PM - 04:00 PM,806 (011183017-011201239)                                                                                                                                                                                                                       903 (011201278-011221489)
BSCSE,CSE 4531,Computer Security,C,MNTA,"May 18, 2024",02:00 PM - 04:00 PM,322 (011191110-011201328)                                                                                                                                                                                                                       323 (011201350-011213151)
BSEEE,EEE 211/EEE 2301,Signals and Linear System/Signals and Linear Systems,A,RM,"May 18, 2024",02:00 PM - 04:00 PM,328 (021182023-021221050)                                                                                                                                                                                                                       329 (021221068-0212230062)
BSEEE,EEE 211/EEE 2301,Signals and Linear System/Signals and Linear Systems,B,RM,"May 18, 2024",02:00 PM - 04:00 PM,330 (021171021-0212230061)
BSCSE,EEE 2113,Electrical Circuits,A,TY,"May 18, 2024",02:00 PM - 04:00 PM,806 (011213009-0112230227)                                                                                                                                                                                                                       903 (0112230258-0112310550)
BSCSE,EEE 2113,Electrical Circuits,B,FaHa,"May 18, 2024",02:00 PM - 04:00 PM,324 (011213077-0112310160)                                                                                                                                                                                                                       325 (0112310162-0112320059)
BSCSE,EEE 2113,Electrical Circuits,C,NtJT,"May 18, 2024",02:00 PM - 04:00 PM,322 (011193122-0112230698)                                                                                                                                                                                                                       323 (0112230746-0112310220)
BSCSE,EEE 2113,Electrical Circuits,D,AbHn,"May 18, 2024",02:00 PM - 04:00 PM,405 (011201313-0112231016)                                                                                                                                                                                                                       406 (0112231017-0112320246)
BSCSE,EEE 2113,Electrical Circuits,E,RBR,"May 18, 2024",02:00 PM - 04:00 PM,407 (011183102-0112230745)                                                                                                                                                                                                                       408 (0112230788-0112310597)
BSCSE,EEE 2113,Electrical Circuits,F,JHE,"May 18, 2024",02:00 PM - 04:00 PM,425 (011211053-0112230809)                                                                                                                                                                                                                       428 (0112230841-0112310606)
BSCSE,EEE 2113,Electrical Circuits,G,FaHa,"May 18, 2024",02:00 PM - 04:00 PM,602 (011211032-0112230579)                                                                                                                                                                                                                       603 (0112230582-0112310262)
BSCSE,EEE 2113,Electrical Circuits,H,FaHa,"May 18, 2024",02:00 PM - 04:00 PM,411 (011211049-0112230334)                                                                                                                                                                                                                       423 (0112230502-0112310594)
BSCSE,EEE 2113,Electrical Circuits,I,MSTR,"May 18, 2024",02:00 PM - 04:00 PM,432 (011192050-0112230882)                                                                                                                                                                                                                       601 (0112230922-0112310575)
BSCSE,EEE 2113,Electrical Circuits,J,AbHn,"May 18, 2024",02:00 PM - 04:00 PM,604 (011213051-0112230542)                                                                                                                                                                                                                       605 (0112230693-0112310466)
BSCSE,EEE 2113,Electrical Circuits,K,JHE,"May 18, 2024",02:00 PM - 04:00 PM,429 (011202118-0112230677)                                                                                                                                                                                                                       431 (0112230912-0112320001)
BSCSE,EEE 2113,Electrical Circuits,L,AbAd,"May 18, 2024",02:00 PM - 04:00 PM,409 (011202283-0112230762)                                                                                                                                                                                                                       410 (0112230785-0112331094)
BSCSE,EEE 2123,Electronics,B,TY,"May 18, 2024",02:00 PM - 04:00 PM,431 (011191263-011221232)                                                                                                                                                                                                                       432 (011221252-0112231036)
BSCSE,EEE 2123,Electronics,C,RBR,"May 18, 2024",02:00 PM - 04:00 PM,428 (011183005-011221126)                                                                                                                                                                                                                       429 (011221215-0112230638)
BSCSE,EEE 2123,Electronics,D,MdZA,"May 18, 2024",02:00 PM - 04:00 PM,603 (011183016-011221192)                                                                                                                                                                                                                       604 (011221337-011222294)
BSCSE,EEE 2123,Electronics,F,RBR,"May 18, 2024",02:00 PM - 04:00 PM,605 (011183077-0112230958)
BSEEE,PHY 101/PHY 1101,Physics I,B,GMB,"May 18, 2024",02:00 PM - 04:00 PM,803 (021182018-0212330073)                                                                                                                                                                                                                       804 (0212330076-0212330164)
BSEEE,PHY 1101,Physics I,A,MAn,"May 18, 2024",02:00 PM - 04:00 PM,328 (021191060-0212330097)                                                                                                                                                                                                                       329 (0212330098-0212330163)
BSEEE,PHY 1101,Physics I,C,GMB,"May 18, 2024",02:00 PM - 04:00 PM,805 (0212320030-0212330158)
BSCSE,CSE 1112,Structured Programming Language Laboratory,A,ME,"May 19, 2024",09:00 AM - 11:00 AM,Computer Lab 4 (0427) (0112320038-0112331133)
BSCSE,CSE 1112,Structured Programming Language Laboratory,AA,KAN,"May 19, 2024",09:00 AM - 11:00 AM,Computer Lab 19 (0727) (0112230860-0112331149)
BSCSE,CSE 1112,Structured Programming Language Laboratory,B,IMK,"May 19, 2024",09:00 AM - 11:00 AM,Computer Lab 7 (0522) (0112230461-0112331148)
BSCSE,CSE 1112,Structured Programming Language Laboratory,C,MdTH,"May 19, 2024",09:00 AM - 11:00 AM,Computer Lab 20 (0424) (011221107-0112330945)
BSCSE,CSE 1112,Structured Programming Language Laboratory,D,MHAK,"May 19, 2024",09:00 AM - 11:00 AM,Computer Lab 9 (0529) (0112230426-0112331154)
BSCSE,CSE 1112,Structured Programming Language Laboratory,E,SaIs,"May 19, 2024",09:00 AM - 11:00 AM,Computer Lab 13 (0326) (0112230714-0112331166)
BSCSE,CSE 1112,Structured Programming Language Laboratory,F,KBJ,"May 19, 2024",09:00 AM - 11:00 AM,Computer Lab 11 (0531) (011222286-0112331161)
BSCSE,CSE 1112,Structured Programming Language Laboratory,G,AAU,"May 19, 2024",09:00 AM - 11:00 AM,Computer Lab 3 (0327) (0112310243-0112331108)
BSCSE,CSE 1112,Structured Programming Language Laboratory,H,IAb,"May 19, 2024",09:00 AM - 11:00 AM,Computer Lab 10 (0530) (0112230547-0112331131)
BSCSE,CSE 1112,Structured Programming Language Laboratory,I,RaR,"May 19, 2024",09:00 AM - 11:00 AM,Computer Lab 15 (0626) (011212019-0112331115)
BSCSE,CSE 1112,Structured Programming Language Laboratory,M,HHS,"May 19, 2024",09:00 AM - 11:00 AM,Computer Lab 6 (0524) (011222101-0112330987)
BSCSE,CSE 1112,Structured Programming Language Laboratory,S,MSTR,"May 19, 2024",09:00 AM - 11:00 AM,Computer Lab 14 (0426) (0112230959-0112331079)
BSCSE,CSE 1112,Structured Programming Language Laboratory,T,RaR,"May 19, 2024",09:00 AM - 11:00 AM,Computer Lab 5 (0523) (0112230588-0112331164)
BSCSE,CSE 1112,Structured Programming Language Laboratory,V,MoA,"May 19, 2024",09:00 AM - 11:00 AM,Computer Lab 8 (0528) (0112230093-0112331152)
BSCSE,CSE 1112,Structured Programming Language Laboratory,Y,ATR,"May 19, 2024",09:00 AM - 11:00 AM,Computer Lab 12 (0532) (0112230288-0112331134)
BSCSE,CSE 4891/CSE 491,Data Mining,A,RtAm,"May 19, 2024",09:00 AM - 11:00 AM,803 (011163015-011201369)                                                                                                                                                                                                                       804 (011201379-011221489)
BSCSE,PSY 101/PSY 2101,Psychology,A,MRM,"May 19, 2024",09:00 AM - 11:00 AM,803 (011153072-0112230306)                                                                                                                                                                                                                       804 (0112230315-0152410063)
BSCSE,CSE 1112,Structured Programming Language Laboratory,AB,MoA,"May 19, 2024",11:30 AM - 01:30 PM,Computer Lab 10 (0530) (0112310546-0112331145)
BSCSE,CSE 1112,Structured Programming Language Laboratory,AC,ShAn,"May 19, 2024",11:30 AM - 01:30 PM,Computer Lab 7 (0522) (011213188-0112331153)
BSCSE,CSE 1112,Structured Programming Language Laboratory,AD,TaS,"May 19, 2024",11:30 AM - 01:30 PM,Computer Lab 9 (0529) (0112330140-0112331170)
BSCSE,CSE 1112,Structured Programming Language Laboratory,AE,FTU,"May 19, 2024",11:30 AM - 01:30 PM,Computer Lab 4 (0427) (011202100-0112331078)
BSCSE,CSE 1112,Structured Programming Language Laboratory,AG,SYH,"May 19, 2024",11:30 AM - 01:30 PM,Computer Lab 11 (0531) (011193012-0112331171)
BSCSE,CSE 1112,Structured Programming Language Laboratory,J,ATR,"May 19, 2024",11:30 AM - 01:30 PM,Computer Lab 22 (0926) (0112230981-0112331081)
BSCSE,CSE 1112,Structured Programming Language Laboratory,K,MiBa,"May 19, 2024",11:30 AM - 01:30 PM,Computer Lab 14 (0426) (0112320159-0112331104)
BSCSE,CSE 1112,Structured Programming Language Laboratory,L,GMMM,"May 19, 2024",11:30 AM - 01:30 PM,Computer Lab 5 (0523) (011201388-0112331163)
BSCSE,CSE 1112,Structured Programming Language Laboratory,N,MdTH,"May 19, 2024",11:30 AM - 01:30 PM,Computer Lab 12 (0532) (011221378-0112331156)
BSCSE,CSE 1112,Structured Programming Language Laboratory,O,FdAR,"May 19, 2024",11:30 AM - 01:30 PM,Computer Lab 13 (0326) (0112320007-0112331120)
BSCSE,CSE 1112,Structured Programming Language Laboratory,P,MdShA,"May 19, 2024",11:30 AM - 01:30 PM,Computer Lab 15 (0626) (0112230010-0112331146)
BSCSE,CSE 1112,Structured Programming Language Laboratory,R,NSS,"May 19, 2024",11:30 AM - 01:30 PM,Computer Lab 19 (0727) (011221440-0112331117)
BSCSE,CSE 1112,Structured Programming Language Laboratory,U,RaR,"May 19, 2024",11:30 AM - 01:30 PM,Computer Lab 8 (0528) (011222043-0112331173)
BSCSE,CSE 1112,Structured Programming Language Laboratory,W,HHS,"May 19, 2024",11:30 AM - 01:30 PM,Computer Lab 6 (0524) (0112310334-0112331144)
BSCSE,CSE 1112,Structured Programming Language Laboratory,X,KAN,"May 19, 2024",11:30 AM - 01:30 PM,Computer Lab 2 (0227) (011213124-0112331126)
BSCSE,CSE 1112,Structured Programming Language Laboratory,Z,MSTR,"May 19, 2024",11:30 AM - 01:30 PM,Computer Lab 18 (0726) (011221212-0112331167)
BSCSE,CSE 2215,Data Structure and Algorithms I,A,IMK,"May 19, 2024",11:30 AM - 01:30 PM,328 (011191147-0112231022)                                                                                                                                                                                                                       329 (0112231028-0112310537)
BSCSE,CSE 2215,Data Structure and Algorithms I,C,FdAR,"May 19, 2024",11:30 AM - 01:30 PM,323 (011193036-0112230339)                                                                                                                                                                                                                       324 (0112230345-0112310567)
BSCSE,CSE 2215,Data Structure and Algorithms I,D,RRK,"May 19, 2024",11:30 AM - 01:30 PM,408 (011201054-0112230445)                                                                                                                                                                                                                       409 (0112230565-0112310481)
BSCSE,CSE 2215,Data Structure and Algorithms I,E,FdAR,"May 19, 2024",11:30 AM - 01:30 PM,330 (011192145-0112230406)                                                                                                                                                                                                                       401 (0112230418-0112310347)
BSCSE,CSE 2215,Data Structure and Algorithms I,G,ATR,"May 19, 2024",11:30 AM - 01:30 PM,428 (011212031-0112230295)                                                                                                                                                                                                                       429 (0112230329-0112310446)
BSCSE,CSE 2215,Data Structure and Algorithms I,H,MiBa,"May 19, 2024",11:30 AM - 01:30 PM,403 (011192056-0112310478)
BSCSE,CSE 2215,Data Structure and Algorithms I,I,SaIs,"May 19, 2024",11:30 AM - 01:30 PM,423 (011191246-0112230401)                                                                                                                                                                                                                       425 (0112230417-0112310578)
BSCSE,CSE 2215,Data Structure and Algorithms I,J,MMAS,"May 19, 2024",11:30 AM - 01:30 PM,325 (011221163-0112310051)
BSCSE,CSE 2215,Data Structure and Algorithms I,K,UR,"May 19, 2024",11:30 AM - 01:30 PM,404 (011201115-0112230636)                                                                                                                                                                                                                       405 (0112230646-0112310472)
BSCSE,CSE 2215,Data Structure and Algorithms I,L,MdRIm,"May 19, 2024",11:30 AM - 01:30 PM,406 (011191109-0112230233)                                                                                                                                                                                                                       407 (0112230246-0112310439)
BSCSE,CSE 2215,Data Structure and Algorithms I,M,RRK,"May 19, 2024",11:30 AM - 01:30 PM,410 (011201091-0112230442)                                                                                                                                                                                                                       411 (0112230514-0112310530)
BSCSE,CSE 2215/CSI 217,Data Structure/Data Structure and Algorithms I,B,MdShA,"May 19, 2024",11:30 AM - 01:30 PM,903 (011172150-0112230487)                                                                                                                                                                                                                       322 (0112230488-0112310120)
BSCSE,CSE 2215/CSI 217,Data Structure/Data Structure and Algorithms I,F,MiBa,"May 19, 2024",11:30 AM - 01:30 PM,402 (011162018-0112310203)
BSCSE,CSE 4945,UI: Concepts and Design,A,IAb,"May 19, 2024",11:30 AM - 01:30 PM,803 (011183050-011201222)                                                                                                                                                                                                                       804 (011201224-011222233)
BSDS,DS 1502,Programming for Data Science Laboratory,BA,KBJ,"May 19, 2024",11:30 AM - 01:30 PM,Computer Lab 20 (0424) (0152230002-0152410068)
BSDS,DS 1502,Programming for Data Science Laboratory,BB,KBJ,"May 19, 2024",11:30 AM - 01:30 PM,Computer Lab 21 (0422) (015222004-0152410062)
BSDS,DS 1502,Programming for Data Science Laboratory,BC,MdTH,"May 19, 2024",11:30 AM - 01:30 PM,Computer Lab 3 (0327) (015221001-0152410071)
BSCSE,CSE 4495,Software Testing and Quality Assurance,A,MoI,"May 19, 2024",02:00 PM - 04:00 PM,407 (011192050-011201148)                                                                                                                                                                                                                       408 (011201171-011202301)
BSCSE,CSE 4495,Software Testing and Quality Assurance,B,MoI,"May 19, 2024",02:00 PM - 04:00 PM,409 (011191047-011202249)
BSCSE,CSE 483/CSE 4883,Digital Image Processing,B,RaR,"May 19, 2024",02:00 PM - 04:00 PM,410 (011162087-011222315)
BSCSE,CSE 4883,Digital Image Processing,A,RaR,"May 19, 2024",02:00 PM - 04:00 PM,803 (011191096-011201339)                                                                                                                                                                                                                       804 (011201367-011221362)
BSCSE,PHY 105/PHY 2105,Physics,D,MAn,"May 19, 2024",02:00 PM - 04:00 PM,404 (011163013-0112310181)                                                                                                                                                                                                                       405 (0112310183-0112330931)
BSCSE,PHY 105/PHY 2105,Physics,F,MASn,"May 19, 2024",02:00 PM - 04:00 PM,903 (011182081-0112330194)
BSCSE,PHY 105/PHY 2105,Physics,K,FPB,"May 19, 2024",02:00 PM - 04:00 PM,432 (011182141-0152330071)
BSCSE,PHY 2105,Physics,A,MASn,"May 19, 2024",02:00 PM - 04:00 PM,411 (011202310-0112230489)                                                                                                                                                                                                                       423 (0112230516-0112330702)
BSCSE,PHY 2105,Physics,B,MAn,"May 19, 2024",02:00 PM - 04:00 PM,805 (011211038-0112310102)                                                                                                                                                                                                                       806 (0112310108-0112410403)
BSCSE,PHY 2105,Physics,C,AyFz,"May 19, 2024",02:00 PM - 04:00 PM,425 (011201320-0112230551)                                                                                                                                                                                                                       428 (0112230649-0112330726)
BSCSE,PHY 2105,Physics,E,MASn,"May 19, 2024",02:00 PM - 04:00 PM,329 (011193012-0152410026)
BSCSE,PHY 2105,Physics,G,TFR,"May 19, 2024",02:00 PM - 04:00 PM,324 (011213015-0112230360)                                                                                                                                                                                                                       325 (0112230527-0112331129)
BSCSE,PHY 2105,Physics,H,SaDa,"May 19, 2024",02:00 PM - 04:00 PM,402 (011193039-0112230572)                                                                                                                                                                                                                       403 (0112230712-0152320002)
BSCSE,PHY 2105,Physics,I,MASn,"May 19, 2024",02:00 PM - 04:00 PM,328 (011211019-0112310363)                                                                                                                                                                                                                       406 (0112310375-0112320269)
BSCSE,PHY 2105,Physics,J,ShAI,"May 19, 2024",02:00 PM - 04:00 PM,429 (011191109-0112310223)                                                                                                                                                                                                                       431 (0112310226-0112320238)
BSCSE,PHY 2105,Physics,L,SaDa,"May 19, 2024",02:00 PM - 04:00 PM,330 (011193026-0112230729)                                                                                                                                                                                                                       401 (0112310011-0112330945)
BSCSE,PHY 2105,Physics,M,FPB,"May 19, 2024",02:00 PM - 04:00 PM,322 (011222340-0112310412)                                                                                                                                                                                                                       323 (0112310413-0152330008)
BBA,BMT 2113/QNT 2105,Business Mathematics II/Mathematics for Business Decision,A,ShAz,"May 12, 2024",09:00 AM - 11:00 AM,210 (111163108-1142320006)
BBA,BMT 2113/QNT 2105,Business Mathematics II/Mathematics for Business Decision,B,MA,"May 12, 2024",09:00 AM - 11:00 AM,224 (111193050-1112310013)                                                                                                                                                                                                                       225 (1112310020-114212002)
BBA,BMT 2113/QNT 2105,Business Mathematics II/Mathematics for Business Decision,C,MA,"May 12, 2024",09:00 AM - 11:00 AM,228 (111161188-1112230160)                                                                                                                                                                                                                       201 (1112230163-1142230008)
BBA,ENG 1011,English I,A,SaAr,"May 12, 2024",09:00 AM - 11:00 AM,202 (111211032-1112410061)                                                                                                                                                                                                                       203 (1112410064-1142410016)
BBA,ENG 1011,English I,B,ChMR,"May 12, 2024",09:00 AM - 11:00 AM,204 (1112320006-1112410074)                                                                                                                                                                                                                       205 (1112410077-1142410014)
BBA,ENG 1011,English I,C,SaAn,"May 12, 2024",09:00 AM - 11:00 AM,206 (111213106-1112410132)                                                                                                                                                                                                                       207 (1112410134-1212410020)
BBA,ENG 1011,English I,D,KnGn,"May 12, 2024",09:00 AM - 11:00 AM,208 (1112320008-1112410110)                                                                                                                                                                                                                       209 (1112410117-1142410018)
BBA,MGT 3224/MGT 4132,Operations Management/Production and Operations Management,A,NHMS,"May 12, 2024",09:00 AM - 11:00 AM,210 (111171276-111212033)                                                                                                                                                                                                                       211 (111212054-121211006)
BBA,MGT 3224/MGT 4132,Operations Management/Production and Operations Management,B,MSna,"May 12, 2024",09:00 AM - 11:00 AM,222 (111162027-111213020)                                                                                                                                                                                                                       223 (111213056-121221020)
BBA in AIS,AIS 3209,Tax Accounting and Tax Planning,A,MHM,"May 12, 2024",11:30 AM - 01:30 PM,224 (114191009-114221028)
BBA,ENG 1013,English II,A,MarHn,"May 12, 2024",11:30 AM - 01:30 PM,224 (111211078-1112330182)                                                                                                                                                                                                                       225 (1112330189-1212330039)
BBA,ENG 1013,English II,B,ChMR,"May 12, 2024",11:30 AM - 01:30 PM,228 (1112320096-1112330126)                                                                                                                                                                                                                       201 (1112330130-1142330029)
BBA,ENG 1013,English II,C,MKH,"May 12, 2024",11:30 AM - 01:30 PM,202 (1112230038-1112330177)                                                                                                                                                                                                                       203 (1112330197-1212330037)
BBA,ENG 1013,English II,D,SaAr,"May 12, 2024",11:30 AM - 01:30 PM,204 (1112230085-1112330121)                                                                                                                                                                                                                       205 (1112330122-1142330022)
BBA,ENG 1013,English II,E,SSh,"May 12, 2024",11:30 AM - 01:30 PM,206 (111213077-1112330135)                                                                                                                                                                                                                       207 (1112330141-1212320009)
BBA,ENG 1013/ENG 1207,English II/Intensive English II,F,MKH,"May 12, 2024",11:30 AM - 01:30 PM,208 (111201135-1112330102)                                                                                                                                                                                                                       209 (1112330136-1142330030)
BBA,MKT 4204,Strategic Marketing,A,KA,"May 12, 2024",11:30 AM - 01:30 PM,210 (111152169-111201078)                                                                                                                                                                                                                       211 (111201096-111203022)
BBA,MKT 4204,Strategic Marketing,B,KA,"May 12, 2024",11:30 AM - 01:30 PM,222 (111143295-111201020)                                                                                                                                                                                                                       223 (111201033-111203014)
BBA,MIS 4181,System Analysis & Design,A,AIK,"May 12, 2024",02:00 PM - 04:00 PM,Computer Lab 1 (0226) (111182016-111211062)
